,_data,atemp,cnt,dteday,holiday,hr,hum,instant,mnth,season,temp,weathersit,weekday,windspeed,workingday,yr,day,dow,woy,cnt_log,by_season_all,peak,ideal,wet
185,train,0.0758,25.0,2011-01-09,0,0,0.42,186,1,1,0.1,1,0,0.3881,0,0,9,6,1,3.25809653802,312498.0,0,0,0
186,train,0.0606,12.0,2011-01-09,0,1,0.42,187,1,1,0.1,1,0,0.4627,0,0,9,6,1,2.56494935746,312498.0,0,0,0
187,train,0.0606,11.0,2011-01-09,0,2,0.46,188,1,1,0.1,1,0,0.4627,0,0,9,6,1,2.48490664979,312498.0,0,0,0
188,train,0.0758,4.0,2011-01-09,0,3,0.46,189,1,1,0.1,1,0,0.4179,0,0,9,6,1,1.60943791243,312498.0,0,0,0
189,train,0.0909,1.0,2011-01-09,0,4,0.53,190,1,1,0.08,1,0,0.194,0,0,9,6,1,0.69314718056,312498.0,0,0,0
190,train,0.0909,1.0,2011-01-09,0,5,0.53,191,1,1,0.08,1,0,0.194,0,0,9,6,1,0.69314718056,312498.0,0,0,0
191,train,0.0909,1.0,2011-01-09,0,6,0.49,192,1,1,0.1,1,0,0.2836,0,0,9,6,1,0.69314718056,312498.0,0,0,0
192,train,0.0909,6.0,2011-01-09,0,7,0.53,193,1,1,0.08,1,0,0.194,0,0,9,6,1,1.94591014906,312498.0,0,0,0
193,train,0.0909,10.0,2011-01-09,0,8,0.49,194,1,1,0.1,1,0,0.2836,0,0,9,6,1,2.3978952728,312498.0,0,0,0
194,train,0.0758,19.0,2011-01-09,0,9,0.46,195,1,1,0.12,1,0,0.5224,0,0,9,6,1,2.99573227355,312498.0,0,0,0
195,train,0.1061,49.0,2011-01-09,0,10,0.43,196,1,1,0.14,1,0,0.3881,0,0,9,6,1,3.91202300543,312498.0,1,0,0
196,train,0.1212,49.0,2011-01-09,0,11,0.4,197,1,1,0.16,1,0,0.5224,0,0,9,6,1,3.91202300543,312498.0,1,0,0
197,train,0.1364,83.0,2011-01-09,0,12,0.37,198,1,1,0.18,1,0,0.4478,0,0,9,6,1,4.43081679884,312498.0,1,0,0
198,train,0.1667,75.0,2011-01-09,0,13,0.34,199,1,1,0.2,1,0,0.4478,0,0,9,6,1,4.33073334029,312498.0,1,0,0
199,train,0.1818,72.0,2011-01-09,0,14,0.32,200,1,1,0.22,1,0,0.4627,0,0,9,6,1,4.29045944115,312498.0,1,0,0
200,train,0.197,82.0,2011-01-09,0,15,0.35,201,1,1,0.22,1,0,0.3582,0,0,9,6,1,4.4188406078,312498.0,1,0,0
201,train,0.1667,92.0,2011-01-09,0,16,0.34,202,1,1,0.2,1,0,0.4478,0,0,9,6,1,4.53259949315,312498.0,1,0,0
202,train,0.1515,62.0,2011-01-09,0,17,0.37,203,1,1,0.18,1,0,0.3881,0,0,9,6,1,4.14313472639,312498.0,1,0,0
203,train,0.1364,48.0,2011-01-09,0,18,0.4,204,1,1,0.16,1,0,0.3284,0,0,9,6,1,3.89182029811,312498.0,1,0,0
204,train,0.1364,41.0,2011-01-09,0,19,0.43,205,1,1,0.16,1,0,0.3284,0,0,9,6,1,3.73766961828,312498.0,1,0,0
205,train,0.1212,38.0,2011-01-09,0,20,0.46,206,1,1,0.14,1,0,0.2537,0,0,9,6,1,3.66356164613,312498.0,0,0,0
206,train,0.1061,20.0,2011-01-09,0,21,0.46,207,1,1,0.14,1,0,0.4179,0,0,9,6,1,3.04452243772,312498.0,0,0,0
207,train,0.1212,15.0,2011-01-09,0,22,0.46,208,1,1,0.14,1,0,0.2985,0,0,9,6,1,2.77258872224,312498.0,0,0,0
208,train,0.1364,6.0,2011-01-09,0,23,0.5,209,1,1,0.12,1,0,0.194,0,0,9,6,1,1.94591014906,312498.0,0,0,0
209,train,0.1212,5.0,2011-01-10,0,0,0.5,210,1,1,0.12,1,1,0.2836,1,0,10,0,2,1.79175946923,312498.0,0,0,0
210,train,0.1212,1.0,2011-01-10,0,1,0.5,211,1,1,0.12,1,1,0.2836,1,0,10,0,2,0.69314718056,312498.0,0,0,0
211,train,0.1212,3.0,2011-01-10,0,2,0.5,212,1,1,0.12,1,1,0.2239,1,0,10,0,2,1.38629436112,312498.0,0,0,0
212,train,0.1212,1.0,2011-01-10,0,3,0.5,213,1,1,0.12,1,1,0.2239,1,0,10,0,2,0.69314718056,312498.0,0,0,0
213,train,0.1212,3.0,2011-01-10,0,4,0.54,214,1,1,0.1,1,1,0.1343,1,0,10,0,2,1.38629436112,312498.0,0,0,0
214,train,0.1061,3.0,2011-01-10,0,5,0.54,215,1,1,0.1,1,1,0.2537,1,0,10,0,2,1.38629436112,312498.0,0,0,0
215,train,0.1212,31.0,2011-01-10,0,6,0.5,216,1,1,0.12,1,1,0.2836,1,0,10,0,2,3.4657359028,312498.0,0,0,0
216,train,0.1212,77.0,2011-01-10,0,7,0.5,217,1,1,0.12,1,1,0.2239,1,0,10,0,2,4.35670882669,312498.0,0,0,0
217,train,0.1212,188.0,2011-01-10,0,8,0.5,218,1,1,0.12,2,1,0.2836,1,0,10,0,2,5.24174701506,312498.0,1,0,0
218,train,0.1212,94.0,2011-01-10,0,9,0.5,219,1,1,0.14,2,1,0.2537,1,0,10,0,2,4.5538768916,312498.0,0,0,0
219,train,0.1212,31.0,2011-01-10,0,10,0.5,220,1,1,0.14,2,1,0.2985,1,0,10,0,2,3.4657359028,312498.0,0,0,0
220,train,0.1364,30.0,2011-01-10,0,11,0.47,221,1,1,0.16,2,1,0.2836,1,0,10,0,2,3.43398720449,312498.0,0,0,0
221,train,0.1818,52.0,2011-01-10,0,12,0.4,222,1,1,0.2,2,1,0.2836,1,0,10,0,2,3.97029191355,312498.0,1,0,0
222,train,0.1818,54.0,2011-01-10,0,13,0.4,223,1,1,0.2,2,1,0.2836,1,0,10,0,2,4.00733318523,312498.0,0,0,0
223,train,0.197,47.0,2011-01-10,0,14,0.4,224,1,1,0.2,2,1,0.2239,1,0,10,0,2,3.87120101091,312498.0,0,0,0
224,train,0.197,45.0,2011-01-10,0,15,0.4,225,1,1,0.2,2,1,0.2239,1,0,10,0,2,3.82864139649,312498.0,0,0,0
225,train,0.2121,74.0,2011-01-10,0,16,0.4,226,1,1,0.2,1,1,0.1343,1,0,10,0,2,4.31748811354,312498.0,0,0,0
226,train,0.2273,178.0,2011-01-10,0,17,0.4,227,1,1,0.2,1,1,0.1045,1,0,10,0,2,5.18738580584,312498.0,1,0,0
227,train,0.197,155.0,2011-01-10,0,18,0.4,228,1,1,0.2,1,1,0.2239,1,0,10,0,2,5.04985600725,312498.0,1,0,0
228,train,0.1667,95.0,2011-01-10,0,19,0.47,229,1,1,0.16,1,1,0.1642,1,0,10,0,2,4.56434819147,312498.0,0,0,0
229,train,0.1667,74.0,2011-01-10,0,20,0.5,230,1,1,0.16,1,1,0.1642,1,0,10,0,2,4.31748811354,312498.0,0,0,0
230,train,0.1364,38.0,2011-01-10,0,21,0.59,231,1,1,0.14,1,1,0.194,1,0,10,0,2,3.66356164613,312498.0,0,0,0
231,train,0.1515,24.0,2011-01-10,0,22,0.59,232,1,1,0.14,1,1,0.1642,1,0,10,0,2,3.21887582487,312498.0,0,0,0
232,train,0.1515,18.0,2011-01-10,0,23,0.59,233,1,1,0.14,1,1,0.1642,1,0,10,0,2,2.94443897917,312498.0,0,0,0
233,train,0.1667,12.0,2011-01-11,0,0,0.59,234,1,1,0.14,1,2,0.1045,1,0,11,1,2,2.56494935746,312498.0,0,0,0
234,train,0.1515,3.0,2011-01-11,0,1,0.59,235,1,1,0.14,1,2,0.1642,1,0,11,1,2,1.38629436112,312498.0,0,0,0
235,train,0.1515,3.0,2011-01-11,0,2,0.55,236,1,1,0.16,2,2,0.194,1,0,11,1,2,1.38629436112,312498.0,0,0,0
236,train,0.1818,6.0,2011-01-11,0,5,0.55,237,1,1,0.16,2,2,0.1343,1,0,11,1,2,1.94591014906,312498.0,0,0,0
237,train,0.1818,27.0,2011-01-11,0,6,0.55,238,1,1,0.16,2,2,0.1343,1,0,11,1,2,3.33220451018,312498.0,0,0,0
238,train,0.2273,99.0,2011-01-11,0,7,0.55,239,1,1,0.16,2,2,0.0,1,0,11,1,2,4.60517018599,312498.0,0,0,0
239,train,0.2121,217.0,2011-01-11,0,8,0.51,240,1,1,0.18,2,2,0.0896,1,0,11,1,2,5.38449506279,312498.0,1,0,0
240,train,0.197,130.0,2011-01-11,0,9,0.51,241,1,1,0.18,2,2,0.1642,1,0,11,1,2,4.8751973232,312498.0,0,0,0
241,train,0.2121,54.0,2011-01-11,0,10,0.51,242,1,1,0.2,2,2,0.1642,1,0,11,1,2,4.00733318523,312498.0,0,0,0
242,train,0.2121,35.0,2011-01-11,0,11,0.47,243,1,1,0.2,2,2,0.1343,1,0,11,1,2,3.58351893846,312498.0,0,0,0
243,train,0.2273,57.0,2011-01-11,0,12,0.51,244,1,1,0.2,2,2,0.1045,1,0,11,1,2,4.06044301055,312498.0,1,0,0
244,train,0.2273,52.0,2011-01-11,0,13,0.59,245,1,1,0.2,2,2,0.0896,1,0,11,1,2,3.97029191355,312498.0,0,0,0
245,train,0.2273,63.0,2011-01-11,0,14,0.59,246,1,1,0.2,2,2,0.0896,1,0,11,1,2,4.15888308336,312498.0,0,0,0
246,train,0.197,47.0,2011-01-11,0,15,0.8,247,1,1,0.16,2,2,0.0896,1,0,11,1,2,3.87120101091,312498.0,0,0,1
247,train,0.1515,76.0,2011-01-11,0,16,0.86,248,1,1,0.16,2,2,0.2239,1,0,11,1,2,4.34380542185,312498.0,0,0,1
248,train,0.1515,136.0,2011-01-11,0,17,0.86,249,1,1,0.16,2,2,0.2239,1,0,11,1,2,4.91998092583,312498.0,1,0,1
249,train,0.1818,95.0,2011-01-11,0,18,0.93,250,1,1,0.16,3,2,0.1045,1,0,11,1,2,4.56434819147,312498.0,1,0,1
250,train,0.2273,51.0,2011-01-11,0,19,0.93,251,1,1,0.16,3,2,0.0,1,0,11,1,2,3.95124371858,312498.0,0,0,1
251,train,0.1515,32.0,2011-01-11,0,20,0.93,252,1,1,0.16,3,2,0.194,1,0,11,1,2,3.49650756147,312498.0,0,0,1
252,train,0.197,20.0,2011-01-11,0,21,0.86,253,1,1,0.16,3,2,0.0896,1,0,11,1,2,3.04452243772,312498.0,0,0,1
253,train,0.1818,29.0,2011-01-11,0,22,0.93,254,1,1,0.16,3,2,0.1045,1,0,11,1,2,3.40119738166,312498.0,0,0,1
254,train,0.197,19.0,2011-01-11,0,23,0.93,255,1,1,0.16,3,2,0.0896,1,0,11,1,2,2.99573227355,312498.0,0,0,1
255,train,0.197,7.0,2011-01-12,0,0,0.86,256,1,1,0.16,2,3,0.0896,1,0,12,2,2,2.07944154168,312498.0,0,0,1
256,train,0.1818,6.0,2011-01-12,0,1,0.86,257,1,1,0.16,2,3,0.1045,1,0,12,2,2,1.94591014906,312498.0,0,0,1
257,train,0.1515,1.0,2011-01-12,0,2,0.86,258,1,1,0.14,1,3,0.1343,1,0,12,2,2,0.69314718056,312498.0,0,0,1
258,train,0.1515,5.0,2011-01-12,0,5,0.86,259,1,1,0.14,1,3,0.1642,1,0,12,2,2,1.79175946923,312498.0,0,0,1
259,train,0.1515,16.0,2011-01-12,0,6,0.93,260,1,1,0.12,1,3,0.1343,1,0,12,2,2,2.83321334406,312498.0,0,0,1
260,train,0.1515,54.0,2011-01-12,0,7,0.69,261,1,1,0.14,1,3,0.1343,1,0,12,2,2,4.00733318523,312498.0,0,0,1
261,train,0.1667,128.0,2011-01-12,0,8,0.59,262,1,1,0.16,1,3,0.1642,1,0,12,2,2,4.85981240436,312498.0,1,0,0
262,train,0.1364,81.0,2011-01-12,0,9,0.59,263,1,1,0.16,1,3,0.3284,1,0,12,2,2,4.40671924726,312498.0,0,0,0
263,train,0.1818,39.0,2011-01-12,0,10,0.55,264,1,1,0.18,1,3,0.2239,1,0,12,2,2,3.68887945411,312498.0,0,0,0
264,train,0.1818,35.0,2011-01-12,0,11,0.51,265,1,1,0.2,1,3,0.3881,1,0,12,2,2,3.58351893846,312498.0,0,0,0
265,train,0.1515,55.0,2011-01-12,0,12,0.47,266,1,1,0.2,1,3,0.5821,1,0,12,2,2,4.02535169074,312498.0,1,0,0
266,train,0.197,49.0,2011-01-12,0,13,0.44,267,1,1,0.22,1,3,0.3582,1,0,12,2,2,3.91202300543,312498.0,0,0,0
267,train,0.1818,44.0,2011-01-12,0,14,0.47,268,1,1,0.2,1,3,0.3284,1,0,12,2,2,3.80666248977,312498.0,0,0,0
268,train,0.1667,49.0,2011-01-12,0,15,0.47,269,1,1,0.2,1,3,0.4179,1,0,12,2,2,3.91202300543,312498.0,0,0,0
269,train,0.197,68.0,2011-01-12,0,16,0.44,270,1,1,0.22,1,3,0.3284,1,0,12,2,2,4.2341065046,312498.0,0,0,0
270,train,0.1818,139.0,2011-01-12,0,17,0.47,271,1,1,0.2,1,3,0.3582,1,0,12,2,2,4.94164242261,312498.0,1,0,0
271,train,0.1515,137.0,2011-01-12,0,18,0.47,272,1,1,0.2,1,3,0.5224,1,0,12,2,2,4.92725368516,312498.0,1,0,0
272,train,0.1515,83.0,2011-01-12,0,19,0.47,273,1,1,0.18,1,3,0.4179,1,0,12,2,2,4.43081679884,312498.0,0,0,0
273,train,0.1364,56.0,2011-01-12,0,20,0.5,274,1,1,0.16,1,3,0.3284,1,0,12,2,2,4.04305126783,312498.0,0,0,0
274,train,0.1364,57.0,2011-01-12,0,21,0.55,275,1,1,0.16,1,3,0.3284,1,0,12,2,2,4.06044301055,312498.0,0,0,0
275,train,0.1212,33.0,2011-01-12,0,22,0.55,276,1,1,0.16,1,3,0.4478,1,0,12,2,2,3.52636052462,312498.0,0,0,0
276,train,0.1061,20.0,2011-01-12,0,23,0.59,277,1,1,0.14,1,3,0.4179,1,0,12,2,2,3.04452243772,312498.0,0,0,0
277,train,0.1212,7.0,2011-01-13,0,0,0.59,278,1,1,0.14,1,4,0.2836,1,0,13,3,2,2.07944154168,312498.0,0,0,0
278,train,0.1212,2.0,2011-01-13,0,1,0.5,279,1,1,0.14,1,4,0.2836,1,0,13,3,2,1.09861228867,312498.0,0,0,0
279,train,0.1212,2.0,2011-01-13,0,2,0.5,280,1,1,0.14,1,4,0.3582,1,0,13,3,2,1.09861228867,312498.0,0,0,0
280,train,0.1212,3.0,2011-01-13,0,3,0.5,281,1,1,0.14,1,4,0.3284,1,0,13,3,2,1.38629436112,312498.0,0,0,0
281,train,0.1212,4.0,2011-01-13,0,4,0.5,282,1,1,0.14,1,4,0.2537,1,0,13,3,2,1.60943791243,312498.0,0,0,0
282,train,0.1212,3.0,2011-01-13,0,5,0.5,283,1,1,0.14,1,4,0.2985,1,0,13,3,2,1.38629436112,312498.0,0,0,0
283,train,0.1515,28.0,2011-01-13,0,6,0.54,284,1,1,0.12,1,4,0.1343,1,0,13,3,2,3.36729582999,312498.0,0,0,0
284,train,0.1515,72.0,2011-01-13,0,7,0.54,285,1,1,0.12,1,4,0.1343,1,0,13,3,2,4.29045944115,312498.0,0,0,0
285,train,0.1364,202.0,2011-01-13,0,8,0.5,286,1,1,0.14,1,4,0.194,1,0,13,3,2,5.31320597904,312498.0,1,0,0
286,train,0.1212,139.0,2011-01-13,0,9,0.5,287,1,1,0.14,1,4,0.3284,1,0,13,3,2,4.94164242261,312498.0,0,0,0
287,train,0.1364,38.0,2011-01-13,0,10,0.5,288,1,1,0.16,2,4,0.3582,1,0,13,3,2,3.66356164613,312498.0,0,0,0
288,train,0.1667,37.0,2011-01-13,0,11,0.44,289,1,1,0.2,2,4,0.4478,1,0,13,3,2,3.63758615973,312498.0,0,0,0
289,train,0.1667,52.0,2011-01-13,0,12,0.44,290,1,1,0.2,1,4,0.4179,1,0,13,3,2,3.97029191355,312498.0,1,0,0
290,train,0.197,83.0,2011-01-13,0,13,0.41,291,1,1,0.22,1,4,0.4478,1,0,13,3,2,4.43081679884,312498.0,0,0,0
291,train,0.197,42.0,2011-01-13,0,14,0.41,292,1,1,0.22,1,4,0.3881,1,0,13,3,2,3.76120011569,312498.0,0,0,0
292,train,0.2121,60.0,2011-01-13,0,15,0.38,293,1,1,0.24,1,4,0.2985,1,0,13,3,2,4.11087386417,312498.0,0,0,0
293,train,0.2121,78.0,2011-01-13,0,16,0.38,294,1,1,0.24,1,4,0.3582,1,0,13,3,2,4.36944785247,312498.0,0,0,0
294,train,0.1818,162.0,2011-01-13,0,17,0.4,295,1,1,0.2,1,4,0.2836,1,0,13,3,2,5.09375020081,312498.0,1,0,0
295,train,0.1818,144.0,2011-01-13,0,18,0.4,296,1,1,0.2,1,4,0.3284,1,0,13,3,2,4.97673374242,312498.0,1,0,0
296,train,0.1515,99.0,2011-01-13,0,19,0.47,297,1,1,0.16,1,4,0.2537,1,0,13,3,2,4.60517018599,312498.0,0,0,0
297,train,0.1515,64.0,2011-01-13,0,20,0.47,298,1,1,0.16,1,4,0.2239,1,0,13,3,2,4.1743872699,312498.0,0,0,0
298,train,0.1212,40.0,2011-01-13,0,21,0.46,299,1,1,0.14,1,4,0.2985,1,0,13,3,2,3.7135720667,312498.0,0,0,0
299,train,0.1212,30.0,2011-01-13,0,22,0.46,300,1,1,0.14,1,4,0.3284,1,0,13,3,2,3.43398720449,312498.0,0,0,0
300,train,0.1364,15.0,2011-01-13,0,23,0.5,301,1,1,0.12,1,4,0.194,1,0,13,3,2,2.77258872224,312498.0,0,0,0
301,train,0.1364,14.0,2011-01-14,0,0,0.5,302,1,1,0.12,1,5,0.194,1,0,14,4,2,2.7080502011,312498.0,0,0,0
302,train,0.1212,5.0,2011-01-14,0,1,0.54,303,1,1,0.1,1,5,0.1642,1,0,14,4,2,1.79175946923,312498.0,0,0,0
303,train,0.1212,1.0,2011-01-14,0,2,0.54,304,1,1,0.1,1,5,0.1343,1,0,14,4,2,0.69314718056,312498.0,0,0,0
304,train,0.1364,1.0,2011-01-14,0,3,0.54,305,1,1,0.1,1,5,0.1045,1,0,14,4,2,0.69314718056,312498.0,0,0,0
305,train,0.1364,8.0,2011-01-14,0,5,0.54,306,1,1,0.1,1,5,0.0896,1,0,14,4,2,2.19722457734,312498.0,0,0,0
306,train,0.1818,17.0,2011-01-14,0,6,0.54,307,1,1,0.1,1,5,0.0,1,0,14,4,2,2.8903717579,312498.0,0,0,0
307,train,0.1212,70.0,2011-01-14,0,7,0.74,308,1,1,0.1,1,5,0.1642,1,0,14,4,2,4.26267987704,312498.0,0,0,1
308,train,0.1667,158.0,2011-01-14,0,8,0.68,309,1,1,0.12,1,5,0.0,1,0,14,4,2,5.06890420222,312498.0,1,0,1
309,train,0.1515,117.0,2011-01-14,0,9,0.69,310,1,1,0.14,1,5,0.1343,1,0,14,4,2,4.77068462447,312498.0,0,0,1
310,train,0.1818,44.0,2011-01-14,0,10,0.55,311,1,1,0.18,1,5,0.194,1,0,14,4,2,3.80666248977,312498.0,0,0,0
311,train,0.1667,53.0,2011-01-14,0,11,0.51,312,1,1,0.18,1,5,0.2836,1,0,14,4,2,3.98898404656,312498.0,0,0,0
312,train,0.197,61.0,2011-01-14,0,12,0.44,313,1,1,0.2,1,5,0.2537,1,0,14,4,2,4.12713438505,312498.0,1,0,0
313,train,0.197,77.0,2011-01-14,0,13,0.37,314,1,1,0.22,1,5,0.3881,1,0,14,4,2,4.35670882669,312498.0,0,0,0
314,train,0.2121,64.0,2011-01-14,0,14,0.41,315,1,1,0.22,1,5,0.2836,1,0,14,4,2,4.1743872699,312498.0,0,0,0
315,train,0.2424,68.0,2011-01-14,0,15,0.38,316,1,1,0.24,1,5,0.1642,1,0,14,4,2,4.2341065046,312498.0,0,0,0
316,train,0.2424,90.0,2011-01-14,0,16,0.41,317,1,1,0.22,1,5,0.1045,1,0,14,4,2,4.51085950652,312498.0,0,0,0
317,train,0.2273,159.0,2011-01-14,0,17,0.41,318,1,1,0.22,1,5,0.1642,1,0,14,4,2,5.07517381523,312498.0,1,0,0
318,train,0.2576,139.0,2011-01-14,0,18,0.47,319,1,1,0.2,1,5,0.0,1,0,14,4,2,4.94164242261,312498.0,1,0,0
319,train,0.197,92.0,2011-01-14,0,19,0.59,320,1,1,0.16,1,5,0.0896,1,0,14,4,2,4.53259949315,312498.0,0,0,0
320,train,0.2424,68.0,2011-01-14,0,20,0.59,321,1,1,0.18,1,5,0.0,1,0,14,4,2,4.2341065046,312498.0,0,0,0
321,train,0.2273,52.0,2011-01-14,0,21,0.69,322,1,1,0.16,1,5,0.0,1,0,14,4,2,3.97029191355,312498.0,0,0,1
322,train,0.2273,36.0,2011-01-14,0,22,0.69,323,1,1,0.16,2,5,0.0,1,0,14,4,2,3.61091791264,312498.0,0,0,1
323,train,0.2424,27.0,2011-01-14,0,23,0.55,324,1,1,0.18,2,5,0.0,1,0,14,4,2,3.33220451018,312498.0,0,0,0
324,train,0.2424,28.0,2011-01-15,0,0,0.55,325,1,1,0.18,1,6,0.0,0,0,15,5,2,3.36729582999,312498.0,0,0,0
325,train,0.197,20.0,2011-01-15,0,1,0.59,326,1,1,0.16,2,6,0.0896,0,0,15,5,2,3.04452243772,312498.0,0,0,0
326,train,0.197,12.0,2011-01-15,0,2,0.59,327,1,1,0.16,2,6,0.0896,0,0,15,5,2,2.56494935746,312498.0,0,0,0
327,train,0.2273,8.0,2011-01-15,0,3,0.59,328,1,1,0.16,2,6,0.0,0,0,15,5,2,2.19722457734,312498.0,0,0,0
328,train,0.2273,5.0,2011-01-15,0,4,0.59,329,1,1,0.16,2,6,0.0,0,0,15,5,2,1.79175946923,312498.0,0,0,0
329,train,0.2273,1.0,2011-01-15,0,5,0.59,330,1,1,0.16,1,6,0.0,0,0,15,5,2,0.69314718056,312498.0,0,0,0
330,train,0.1667,3.0,2011-01-15,0,6,0.63,331,1,1,0.14,1,6,0.1045,0,0,15,5,2,1.38629436112,312498.0,0,0,0
331,train,0.2121,10.0,2011-01-15,0,7,0.63,332,1,1,0.14,1,6,0.0,0,0,15,5,2,2.3978952728,312498.0,0,0,0
332,train,0.1515,23.0,2011-01-15,0,8,0.63,333,1,1,0.14,1,6,0.1343,0,0,15,5,2,3.17805383035,312498.0,0,0,0
333,train,0.1818,33.0,2011-01-15,0,9,0.64,334,1,1,0.16,1,6,0.1343,0,0,15,5,2,3.52636052462,312498.0,0,0,0
334,train,0.197,59.0,2011-01-15,0,10,0.59,335,1,1,0.18,1,6,0.1642,0,0,15,5,2,4.09434456222,312498.0,1,0,0
335,train,0.197,72.0,2011-01-15,0,11,0.55,336,1,1,0.2,1,6,0.2239,0,0,15,5,2,4.29045944115,312498.0,1,0,0
336,train,0.2273,89.0,2011-01-15,0,12,0.48,337,1,1,0.24,1,6,0.2239,0,0,15,5,2,4.49980967033,312498.0,1,0,0
337,train,0.2576,101.0,2011-01-15,0,13,0.38,338,1,1,0.28,1,6,0.2985,0,0,15,5,2,4.62497281328,312498.0,1,0,0
338,train,0.2879,118.0,2011-01-15,0,14,0.39,339,1,1,0.3,1,6,0.2836,0,0,15,5,2,4.77912349311,312498.0,1,0,0
339,train,0.3182,129.0,2011-01-15,0,15,0.36,340,1,1,0.32,2,6,0.194,0,0,15,5,2,4.86753445046,312498.0,1,0,0
340,train,0.3333,128.0,2011-01-15,0,16,0.34,341,1,1,0.34,2,6,0.194,0,0,15,5,2,4.85981240436,312498.0,1,0,0
341,train,0.303,83.0,2011-01-15,0,17,0.36,342,1,1,0.32,2,6,0.2836,0,0,15,5,2,4.43081679884,312498.0,1,0,0
342,train,0.2879,84.0,2011-01-15,0,18,0.45,343,1,1,0.3,2,6,0.2537,0,0,15,5,2,4.44265125649,312498.0,1,0,0
343,train,0.303,74.0,2011-01-15,0,19,0.39,344,1,1,0.32,2,6,0.2537,0,0,15,5,2,4.31748811354,312498.0,1,0,0
344,train,0.303,41.0,2011-01-15,0,20,0.39,345,1,1,0.32,2,6,0.2537,0,0,15,5,2,3.73766961828,312498.0,0,0,0
345,train,0.303,57.0,2011-01-15,0,21,0.39,346,1,1,0.32,2,6,0.2239,0,0,15,5,2,4.06044301055,312498.0,0,0,0
346,train,0.3182,26.0,2011-01-15,0,22,0.42,347,1,1,0.3,2,6,0.1045,0,0,15,5,2,3.295836866,312498.0,0,0,0
347,train,0.2879,44.0,2011-01-15,0,23,0.45,348,1,1,0.3,1,6,0.2836,0,0,15,5,2,3.80666248977,312498.0,0,0,0
348,train,0.303,39.0,2011-01-16,0,0,0.56,349,1,1,0.26,1,0,0.0,0,0,16,6,2,3.68887945411,312498.0,0,0,0
349,train,0.2727,23.0,2011-01-16,0,1,0.56,350,1,1,0.26,1,0,0.1343,0,0,16,6,2,3.17805383035,312498.0,0,0,0
350,train,0.2879,16.0,2011-01-16,0,2,0.56,351,1,1,0.26,1,0,0.0896,0,0,16,6,2,2.83321334406,312498.0,0,0,0
351,train,0.2727,15.0,2011-01-16,0,3,0.69,352,1,1,0.22,1,0,0.0,0,0,16,6,2,2.77258872224,312498.0,0,0,0
352,train,0.2576,1.0,2011-01-16,0,4,0.56,353,1,1,0.26,1,0,0.1642,0,0,16,6,2,0.69314718056,312498.0,0,0,0
353,train,0.2576,2.0,2011-01-16,0,5,0.56,354,1,1,0.26,2,0,0.1642,0,0,16,6,2,1.09861228867,312498.0,0,0,0
354,train,0.2576,1.0,2011-01-16,0,6,0.56,355,1,1,0.26,2,0,0.1642,0,0,16,6,2,0.69314718056,312498.0,0,0,0
355,train,0.2121,3.0,2011-01-16,0,7,0.56,356,1,1,0.24,2,0,0.2985,0,0,16,6,2,1.38629436112,312498.0,0,0,0
356,train,0.2121,18.0,2011-01-16,0,8,0.55,357,1,1,0.22,1,0,0.2836,0,0,16,6,2,2.94443897917,312498.0,0,0,0
357,train,0.2121,32.0,2011-01-16,0,9,0.51,358,1,1,0.22,1,0,0.2537,0,0,16,6,2,3.49650756147,312498.0,0,0,0
358,train,0.2121,79.0,2011-01-16,0,10,0.51,359,1,1,0.22,1,0,0.2836,0,0,16,6,2,4.38202663467,312498.0,1,0,0
359,train,0.2273,93.0,2011-01-16,0,11,0.44,360,1,1,0.24,1,0,0.2537,0,0,16,6,2,4.54329478227,312498.0,1,0,0
360,train,0.2121,104.0,2011-01-16,0,12,0.41,361,1,1,0.24,1,0,0.2836,0,0,16,6,2,4.65396035016,312498.0,1,0,0
361,train,0.2273,118.0,2011-01-16,0,13,0.35,362,1,1,0.26,1,0,0.2985,0,0,16,6,2,4.77912349311,312498.0,1,0,0
362,train,0.2727,91.0,2011-01-16,0,14,0.36,363,1,1,0.28,1,0,0.2537,0,0,16,6,2,4.52178857705,312498.0,1,0,0
363,train,0.2424,113.0,2011-01-16,0,15,0.38,364,1,1,0.26,1,0,0.2537,0,0,16,6,2,4.73619844839,312498.0,1,0,0
364,train,0.2273,99.0,2011-01-16,0,16,0.38,365,1,1,0.24,1,0,0.2239,0,0,16,6,2,4.60517018599,312498.0,1,0,0
365,train,0.2121,105.0,2011-01-16,0,17,0.37,366,1,1,0.22,1,0,0.2537,0,0,16,6,2,4.66343909411,312498.0,1,0,0
366,train,0.2121,67.0,2011-01-16,0,18,0.4,367,1,1,0.2,1,0,0.1642,0,0,16,6,2,4.21950770518,312498.0,1,0,0
367,train,0.197,61.0,2011-01-16,0,19,0.47,368,1,1,0.18,1,0,0.1343,0,0,16,6,2,4.12713438505,312498.0,1,0,0
368,train,0.197,57.0,2011-01-16,0,20,0.47,369,1,1,0.18,1,0,0.1642,0,0,16,6,2,4.06044301055,312498.0,0,0,0
369,train,0.197,28.0,2011-01-16,0,21,0.51,370,1,1,0.18,1,0,0.1642,0,0,16,6,2,3.36729582999,312498.0,0,0,0
370,train,0.2121,21.0,2011-01-16,0,22,0.49,371,1,1,0.2,2,0,0.1343,0,0,16,6,2,3.09104245336,312498.0,0,0,0
