instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
352,1/16/2011,1,0,1,3,0,0,0,1,0.22,0.69,0,15
353,1/16/2011,1,0,1,4,0,0,0,1,0.26,0.56,0.1642,1
354,1/16/2011,1,0,1,5,0,0,0,2,0.26,0.56,0.1642,2
355,1/16/2011,1,0,1,6,0,0,0,2,0.26,0.56,0.1642,1
356,1/16/2011,1,0,1,7,0,0,0,2,0.24,0.56,0.2985,3
357,1/16/2011,1,0,1,8,0,0,0,1,0.22,0.55,0.2836,18
358,1/16/2011,1,0,1,9,0,0,0,1,0.22,0.51,0.2537,32
359,1/16/2011,1,0,1,10,0,0,0,1,0.22,0.51,0.2836,79
360,1/16/2011,1,0,1,11,0,0,0,1,0.24,0.44,0.2537,93
361,1/16/2011,1,0,1,12,0,0,0,1,0.24,0.41,0.2836,104
362,1/16/2011,1,0,1,13,0,0,0,1,0.26,0.35,0.2985,118
363,1/16/2011,1,0,1,14,0,0,0,1,0.28,0.36,0.2537,91
364,1/16/2011,1,0,1,15,0,0,0,1,0.26,0.38,0.2537,113
365,1/16/2011,1,0,1,16,0,0,0,1,0.24,0.38,0.2239,99
366,1/16/2011,1,0,1,17,0,0,0,1,0.22,0.37,0.2537,105
367,1/16/2011,1,0,1,18,0,0,0,1,0.2,0.4,0.1642,67
368,1/16/2011,1,0,1,19,0,0,0,1,0.18,0.47,0.1343,61
369,1/16/2011,1,0,1,20,0,0,0,1,0.18,0.47,0.1642,57
370,1/16/2011,1,0,1,21,0,0,0,1,0.18,0.51,0.1642,28
371,1/16/2011,1,0,1,22,0,0,0,2,0.2,0.49,0.1343,21
372,1/16/2011,1,0,1,23,0,0,0,2,0.2,0.4,0.1045,18
373,1/17/2011,1,0,1,0,1,1,0,2,0.2,0.47,0.2239,17
374,1/17/2011,1,0,1,1,1,1,0,2,0.2,0.44,0.194,16
375,1/17/2011,1,0,1,2,1,1,0,2,0.18,0.43,0.2537,8
376,1/17/2011,1,0,1,3,1,1,0,2,0.18,0.43,0.194,2
377,1/17/2011,1,0,1,4,1,1,0,2,0.18,0.43,0.1343,3
378,1/17/2011,1,0,1,5,1,1,0,2,0.18,0.43,0.1642,1
379,1/17/2011,1,0,1,6,1,1,0,2,0.18,0.43,0.194,5
380,1/17/2011,1,0,1,7,1,1,0,2,0.16,0.5,0.1343,13
381,1/17/2011,1,0,1,8,1,1,0,2,0.16,0.47,0.2239,33
382,1/17/2011,1,0,1,9,1,1,0,2,0.16,0.47,0.2239,47
383,1/17/2011,1,0,1,10,1,1,0,2,0.16,0.5,0.2537,57
384,1/17/2011,1,0,1,11,1,1,0,2,0.16,0.55,0.194,64
385,1/17/2011,1,0,1,12,1,1,0,2,0.18,0.47,0.1343,80
386,1/17/2011,1,0,1,13,1,1,0,2,0.18,0.47,0.1343,93
387,1/17/2011,1,0,1,14,1,1,0,2,0.18,0.43,0.1045,86
388,1/17/2011,1,0,1,15,1,1,0,2,0.2,0.47,0.1642,93
389,1/17/2011,1,0,1,16,1,1,0,2,0.2,0.47,0.1642,82
390,1/17/2011,1,0,1,17,1,1,0,1,0.2,0.51,0.194,71
391,1/17/2011,1,0,1,18,1,1,0,2,0.18,0.55,0.2537,92
392,1/17/2011,1,0,1,19,1,1,0,3,0.18,0.59,0.194,60
393,1/17/2011,1,0,1,20,1,1,0,3,0.16,0.8,0.194,33
394,1/17/2011,1,0,1,21,1,1,0,3,0.16,0.8,0.194,27
395,1/17/2011,1,0,1,22,1,1,0,3,0.14,0.93,0.2537,13
396,1/17/2011,1,0,1,23,1,1,0,3,0.16,0.86,0.2836,4
397,1/18/2011,1,0,1,12,0,2,1,2,0.2,0.86,0.3284,3
398,1/18/2011,1,0,1,13,0,2,1,2,0.2,0.86,0.2239,22
399,1/18/2011,1,0,1,14,0,2,1,2,0.22,0.8,0.1642,28
400,1/18/2011,1,0,1,15,0,2,1,2,0.22,0.87,0.1642,35
401,1/18/2011,1,0,1,16,0,2,1,2,0.22,0.87,0.194,61
402,1/18/2011,1,0,1,17,0,2,1,2,0.22,0.82,0.194,125
403,1/18/2011,1,0,1,18,0,2,1,2,0.22,0.8,0.1642,133
404,1/18/2011,1,0,1,19,0,2,1,2,0.22,0.8,0.1343,99
405,1/18/2011,1,0,1,20,0,2,1,2,0.22,0.87,0,83
406,1/18/2011,1,0,1,21,0,2,1,2,0.22,0.93,0.1045,41
407,1/18/2011,1,0,1,22,0,2,1,2,0.22,0.93,0.0896,33
408,1/18/2011,1,0,1,23,0,2,1,2,0.22,0.93,0,20
409,1/19/2011,1,0,1,0,0,3,1,2,0.22,0.93,0,3
410,1/19/2011,1,0,1,1,0,3,1,3,0.22,0.93,0.1343,7
411,1/19/2011,1,0,1,2,0,3,1,3,0.22,0.93,0.1343,3
412,1/19/2011,1,0,1,4,0,3,1,3,0.22,0.93,0.1343,2
413,1/19/2011,1,0,1,5,0,3,1,2,0.22,0.93,0.0896,7
414,1/19/2011,1,0,1,6,0,3,1,2,0.22,0.93,0.0896,32
415,1/19/2011,1,0,1,7,0,3,1,2,0.24,0.92,0.1045,90
416,1/19/2011,1,0,1,8,0,3,1,2,0.24,0.93,0.1045,197
417,1/19/2011,1,0,1,9,0,3,1,2,0.24,0.93,0.1045,109
418,1/19/2011,1,0,1,10,0,3,1,2,0.26,0.93,0.1343,47
419,1/19/2011,1,0,1,11,0,3,1,2,0.28,0.87,0.0896,52
420,1/19/2011,1,0,1,12,0,3,1,2,0.3,0.81,0.0896,70
421,1/19/2011,1,0,1,13,0,3,1,1,0.4,0.62,0.2836,78
422,1/19/2011,1,0,1,14,0,3,1,1,0.4,0.58,0.2537,75
423,1/19/2011,1,0,1,15,0,3,1,1,0.4,0.54,0.2836,82
424,1/19/2011,1,0,1,16,0,3,1,1,0.38,0.58,0.3881,104
425,1/19/2011,1,0,1,17,0,3,1,1,0.36,0.57,0.3284,197
426,1/19/2011,1,0,1,18,0,3,1,1,0.34,0.61,0.2836,161
427,1/19/2011,1,0,1,19,0,3,1,1,0.32,0.57,0.4179,112
428,1/19/2011,1,0,1,20,0,3,1,1,0.32,0.49,0.2985,76
429,1/19/2011,1,0,1,21,0,3,1,1,0.32,0.49,0.4179,59
430,1/19/2011,1,0,1,22,0,3,1,1,0.3,0.52,0.1642,59
431,1/19/2011,1,0,1,23,0,3,1,1,0.3,0.52,0.4627,28
689,2/1/2011,1,0,2,0,0,2,1,2,0.16,0.64,0.1045,8
690,2/1/2011,1,0,2,1,0,2,1,2,0.16,0.69,0.1045,3
691,2/1/2011,1,0,2,2,0,2,1,2,0.16,0.69,0,2
692,2/1/2011,1,0,2,3,0,2,1,2,0.16,0.69,0,2
693,2/1/2011,1,0,2,5,0,2,1,3,0.14,0.93,0,3
694,2/1/2011,1,0,2,6,0,2,1,3,0.14,0.93,0,22
695,2/1/2011,1,0,2,7,0,2,1,3,0.16,0.93,0,52
696,2/1/2011,1,0,2,8,0,2,1,3,0.16,0.93,0,135
697,2/1/2011,1,0,2,9,0,2,1,2,0.16,0.93,0,116
698,2/1/2011,1,0,2,10,0,2,1,2,0.16,0.93,0,47
699,2/1/2011,1,0,2,11,0,2,1,2,0.18,0.86,0,51
700,2/1/2011,1,0,2,12,0,2,1,2,0.2,0.86,0,55
701,2/1/2011,1,0,2,13,0,2,1,2,0.2,0.86,0,52
702,2/1/2011,1,0,2,14,0,2,1,2,0.22,0.8,0.0896,54
703,2/1/2011,1,0,2,15,0,2,1,2,0.24,0.75,0,52
704,2/1/2011,1,0,2,16,0,2,1,2,0.24,0.75,0.1343,64
705,2/1/2011,1,0,2,17,0,2,1,2,0.24,0.75,0,176
706,2/1/2011,1,0,2,18,0,2,1,2,0.24,0.81,0.1045,168
707,2/1/2011,1,0,2,19,0,2,1,2,0.24,0.81,0.1343,108
708,2/1/2011,1,0,2,20,0,2,1,2,0.22,0.87,0.1343,74
709,2/1/2011,1,0,2,21,0,2,1,2,0.22,0.87,0.1343,64
710,2/1/2011,1,0,2,22,0,2,1,2,0.22,0.87,0.0896,36
711,2/1/2011,1,0,2,23,0,2,1,3,0.2,0.93,0.194,16
712,2/2/2011,1,0,2,0,0,3,1,3,0.22,0.93,0.1045,2
713,2/2/2011,1,0,2,1,0,3,1,3,0.22,0.93,0.194,3
714,2/2/2011,1,0,2,2,0,3,1,3,0.22,0.93,0.1343,4
715,2/2/2011,1,0,2,3,0,3,1,3,0.22,0.93,0.1343,1
716,2/2/2011,1,0,2,4,0,3,1,3,0.22,0.93,0.2836,1
717,2/2/2011,1,0,2,5,0,3,1,3,0.22,0.93,0.1045,3
718,2/2/2011,1,0,2,6,0,3,1,3,0.22,0.93,0.1045,18
719,2/2/2011,1,0,2,7,0,3,1,3,0.22,0.93,0.2239,49
720,2/2/2011,1,0,2,8,0,3,1,3,0.22,0.93,0.2239,155
721,2/2/2011,1,0,2,9,0,3,1,2,0.24,0.93,0.0896,123
722,2/2/2011,1,0,2,10,0,3,1,2,0.22,1,0,61
723,2/2/2011,1,0,2,11,0,3,1,2,0.24,0.93,0.194,52
724,2/2/2011,1,0,2,12,0,3,1,2,0.24,0.93,0.2239,64
725,2/2/2011,1,0,2,13,0,3,1,1,0.34,0.93,0.1642,75
726,2/2/2011,1,0,2,14,0,3,1,1,0.38,0.82,0.3881,63
727,2/2/2011,1,0,2,15,0,3,1,1,0.38,0.76,0.3284,76
728,2/2/2011,1,0,2,16,0,3,1,1,0.36,0.71,0.2985,103
729,2/2/2011,1,0,2,17,0,3,1,1,0.36,0.53,0.5224,190
730,2/2/2011,1,0,2,18,0,3,1,1,0.34,0.42,0.5522,182
731,2/2/2011,1,0,2,19,0,3,1,1,0.28,0.45,0.4925,91
732,2/2/2011,1,0,2,20,0,3,1,1,0.24,0.48,0.5522,75
733,2/2/2011,1,0,2,21,0,3,1,1,0.22,0.47,0.3284,63
734,2/2/2011,1,0,2,22,0,3,1,1,0.22,0.44,0.2537,40
735,2/2/2011,1,0,2,23,0,3,1,1,0.2,0.44,0.4478,32
736,2/3/2011,1,0,2,0,0,4,1,1,0.2,0.4,0.4478,12
737,2/3/2011,1,0,2,1,0,4,1,1,0.2,0.44,0.5224,5
738,2/3/2011,1,0,2,2,0,4,1,1,0.18,0.43,0.2537,2
739,2/3/2011,1,0,2,3,0,4,1,1,0.18,0.43,0.2537,1
740,2/3/2011,1,0,2,5,0,4,1,1,0.16,0.5,0.2985,2
741,2/3/2011,1,0,2,6,0,4,1,1,0.16,0.43,0.3582,39
742,2/3/2011,1,0,2,7,0,4,1,1,0.14,0.5,0.3284,87
743,2/3/2011,1,0,2,8,0,4,1,1,0.14,0.5,0.3582,188
744,2/3/2011,1,0,2,9,0,4,1,1,0.16,0.47,0.2985,133
745,2/3/2011,1,0,2,10,0,4,1,1,0.18,0.43,0.3284,52
746,2/3/2011,1,0,2,11,0,4,1,1,0.18,0.43,0.4478,64
747,2/3/2011,1,0,2,12,0,4,1,1,0.2,0.4,0.3582,69
748,2/3/2011,1,0,2,13,0,4,1,1,0.2,0.4,0.4179,51
749,2/3/2011,1,0,2,14,0,4,1,1,0.22,0.37,0.3881,47
750,2/3/2011,1,0,2,15,0,4,1,1,0.22,0.37,0.3284,60
751,2/3/2011,1,0,2,16,0,4,1,1,0.22,0.37,0.2537,78
752,2/3/2011,1,0,2,17,0,4,1,1,0.2,0.4,0.194,175
753,2/3/2011,1,0,2,18,0,4,1,1,0.2,0.4,0.1642,147
754,2/3/2011,1,0,2,19,0,4,1,1,0.2,0.4,0,96
755,2/3/2011,1,0,2,20,0,4,1,1,0.2,0.47,0.0896,109
756,2/3/2011,1,0,2,21,0,4,1,1,0.18,0.55,0.1045,54
757,2/3/2011,1,0,2,22,0,4,1,1,0.18,0.51,0.0896,41
758,2/3/2011,1,0,2,23,0,4,1,1,0.2,0.47,0.1045,38
759,2/4/2011,1,0,2,0,0,5,1,2,0.2,0.44,0,13
760,2/4/2011,1,0,2,1,0,5,1,2,0.16,0.59,0,7
761,2/4/2011,1,0,2,2,0,5,1,2,0.14,0.63,0.1045,1
762,2/4/2011,1,0,2,3,0,5,1,2,0.14,0.63,0.1045,1
763,2/4/2011,1,0,2,5,0,5,1,2,0.14,0.63,0.1343,7
764,2/4/2011,1,0,2,6,0,5,1,2,0.16,0.55,0,28
765,2/4/2011,1,0,2,7,0,5,1,1,0.14,0.59,0,87
766,2/4/2011,1,0,2,8,0,5,1,1,0.14,0.74,0.1343,220
767,2/4/2011,1,0,2,9,0,5,1,2,0.16,0.8,0.1343,127
768,2/4/2011,1,0,2,10,0,5,1,2,0.2,0.51,0.1343,51
769,2/4/2011,1,0,2,11,0,5,1,1,0.22,0.51,0.1642,64
770,2/4/2011,1,0,2,12,0,5,1,2,0.24,0.48,0.1642,86
771,2/4/2011,1,0,2,13,0,5,1,2,0.26,0.5,0.2239,82
772,2/4/2011,1,0,2,14,0,5,1,2,0.28,0.45,0.1642,91
773,2/4/2011,1,0,2,15,0,5,1,2,0.28,0.48,0.2537,90
774,2/4/2011,1,0,2,16,0,5,1,2,0.3,0.42,0.2239,99
775,2/4/2011,1,0,2,17,0,5,1,2,0.26,0.56,0.1343,205
776,2/4/2011,1,0,2,18,0,5,1,2,0.24,0.6,0.1045,155
777,2/4/2011,1,0,2,19,0,5,1,2,0.24,0.65,0.1343,103
778,2/4/2011,1,0,2,20,0,5,1,2,0.24,0.65,0.1642,71
779,2/4/2011,1,0,2,21,0,5,1,2,0.24,0.7,0.1642,43
780,2/4/2011,1,0,2,22,0,5,1,2,0.24,0.65,0.1642,46
781,2/4/2011,1,0,2,23,0,5,1,2,0.24,0.7,0.1343,31
782,2/5/2011,1,0,2,0,0,6,0,2,0.24,0.7,0.1642,39
783,2/5/2011,1,0,2,1,0,6,0,2,0.24,0.65,0.1642,18
784,2/5/2011,1,0,2,2,0,6,0,2,0.24,0.75,0.1642,17
785,2/5/2011,1,0,2,3,0,6,0,2,0.24,0.75,0.1642,11
786,2/5/2011,1,0,2,4,0,6,0,3,0.22,0.93,0.1343,8
787,2/5/2011,1,0,2,5,0,6,0,3,0.2,1,0.0896,9
788,2/5/2011,1,0,2,6,0,6,0,3,0.2,1,0,4
789,2/5/2011,1,0,2,7,0,6,0,3,0.22,0.93,0.0896,4
790,2/5/2011,1,0,2,8,0,6,0,3,0.2,1,0.0896,10
791,2/5/2011,1,0,2,9,0,6,0,3,0.2,1,0.0896,20
792,2/5/2011,1,0,2,10,0,6,0,3,0.2,1,0.1343,34
793,2/5/2011,1,0,2,11,0,6,0,3,0.22,1,0.1343,47
794,2/5/2011,1,0,2,12,0,6,0,3,0.22,1,0.1642,52
795,2/5/2011,1,0,2,13,0,6,0,3,0.22,1,0.1642,72
796,2/5/2011,1,0,2,14,0,6,0,3,0.22,1,0,55
797,2/5/2011,1,0,2,15,0,6,0,3,0.22,1,0,60
798,2/5/2011,1,0,2,16,0,6,0,3,0.22,1,0.1343,71
799,2/5/2011,1,0,2,17,0,6,0,2,0.24,1,0.2836,78
800,2/5/2011,1,0,2,18,0,6,0,2,0.28,0.93,0.4478,83
801,2/5/2011,1,0,2,19,0,6,0,2,0.28,0.93,0.4478,84
802,2/5/2011,1,0,2,20,0,6,0,1,0.3,0.87,0.2537,69
803,2/5/2011,1,0,2,21,0,6,0,1,0.26,1,0.194,56
804,2/5/2011,1,0,2,22,0,6,0,1,0.26,0.93,0.1343,45
805,2/5/2011,1,0,2,23,0,6,0,1,0.26,0.93,0.2239,59
806,2/6/2011,1,0,2,0,0,0,0,1,0.26,0.7,0.194,39
807,2/6/2011,1,0,2,1,0,0,0,1,0.26,0.65,0.4179,44
808,2/6/2011,1,0,2,2,0,0,0,1,0.26,0.6,0.3284,20
809,2/6/2011,1,0,2,3,0,0,0,1,0.26,0.6,0.0896,13
810,2/6/2011,1,0,2,4,0,0,0,1,0.26,0.6,0.3582,2
811,2/6/2011,1,0,2,5,0,0,0,1,0.26,0.6,0.2239,1
812,2/6/2011,1,0,2,6,0,0,0,1,0.26,0.6,0.2239,1
813,2/6/2011,1,0,2,7,0,0,0,1,0.24,0.65,0.1642,8
814,2/6/2011,1,0,2,8,0,0,0,1,0.24,0.65,0.1045,23
815,2/6/2011,1,0,2,9,0,0,0,1,0.28,0.56,0.1045,45
816,2/6/2011,1,0,2,10,0,0,0,1,0.3,0.52,0.2537,89
817,2/6/2011,1,0,2,11,0,0,0,1,0.32,0.49,0.2537,117
818,2/6/2011,1,0,2,12,0,0,0,1,0.34,0.46,0,174
819,2/6/2011,1,0,2,13,0,0,0,1,0.34,0.46,0,182
820,2/6/2011,1,0,2,14,0,0,0,1,0.34,0.46,0.0896,161
821,2/6/2011,1,0,2,15,0,0,0,1,0.34,0.46,0.0896,182
822,2/6/2011,1,0,2,16,0,0,0,1,0.34,0.49,0.1045,157
823,2/6/2011,1,0,2,17,0,0,0,1,0.34,0.46,0,121
824,2/6/2011,1,0,2,18,0,0,0,1,0.3,0.56,0.1642,78
825,2/6/2011,1,0,2,19,0,0,0,1,0.28,0.61,0.1343,21
826,2/6/2011,1,0,2,20,0,0,0,1,0.28,0.61,0.1045,26
827,2/6/2011,1,0,2,21,0,0,0,1,0.26,0.6,0,27
828,2/6/2011,1,0,2,22,0,0,0,1,0.26,0.6,0,62
829,2/6/2011,1,0,2,23,0,0,0,1,0.24,0.65,0,30
830,2/7/2011,1,0,2,0,0,1,1,1,0.24,0.65,0,15
831,2/7/2011,1,0,2,1,0,1,1,1,0.22,0.75,0,5
832,2/7/2011,1,0,2,2,0,1,1,1,0.2,0.8,0,3
833,2/7/2011,1,0,2,3,0,1,1,1,0.2,0.86,0,1
834,2/7/2011,1,0,2,4,0,1,1,1,0.2,0.86,0,2
835,2/7/2011,1,0,2,5,0,1,1,1,0.2,0.86,0,10
836,2/7/2011,1,0,2,6,0,1,1,1,0.18,0.93,0,30
837,2/7/2011,1,0,2,7,0,1,1,1,0.18,0.86,0,95
838,2/7/2011,1,0,2,8,0,1,1,2,0.16,1,0,230
839,2/7/2011,1,0,2,9,0,1,1,1,0.22,0.8,0,118
840,2/7/2011,1,0,2,10,0,1,1,1,0.24,0.75,0.1045,55
841,2/7/2011,1,0,2,11,0,1,1,1,0.3,0.65,0.0896,47
842,2/7/2011,1,0,2,12,0,1,1,2,0.32,0.62,0,66
843,2/7/2011,1,0,2,13,0,1,1,2,0.36,0.57,0.0896,64
844,2/7/2011,1,0,2,14,0,1,1,2,0.36,0.57,0.0896,60
845,2/7/2011,1,0,2,15,0,1,1,2,0.38,0.54,0.0896,50
846,2/7/2011,1,0,2,16,0,1,1,2,0.36,0.57,0.1343,114
847,2/7/2011,1,0,2,17,0,1,1,2,0.32,0.7,0.1642,216
848,2/7/2011,1,0,2,18,0,1,1,2,0.34,0.66,0.1343,175
849,2/7/2011,1,0,2,19,0,1,1,2,0.32,0.7,0,128
850,2/7/2011,1,0,2,20,0,1,1,2,0.32,0.7,0.1045,88
851,2/7/2011,1,0,2,21,0,1,1,1,0.32,0.7,0,78
852,2/7/2011,1,0,2,22,0,1,1,1,0.28,0.81,0.0896,37
853,2/7/2011,1,0,2,23,0,1,1,2,0.3,0.81,0,25
854,2/8/2011,1,0,2,0,0,2,1,2,0.28,0.87,0,10
855,2/8/2011,1,0,2,1,0,2,1,2,0.28,0.87,0,4
856,2/8/2011,1,0,2,2,0,2,1,2,0.26,0.93,0.1045,2
857,2/8/2011,1,0,2,3,0,2,1,3,0.28,0.93,0.1642,1
858,2/8/2011,1,0,2,4,0,2,1,1,0.26,0.93,0.1642,3
859,2/8/2011,1,0,2,5,0,2,1,1,0.26,0.81,0.3284,2
860,2/8/2011,1,0,2,6,0,2,1,1,0.26,0.7,0.3284,39
861,2/8/2011,1,0,2,7,0,2,1,1,0.24,0.65,0.4179,100
862,2/8/2011,1,0,2,8,0,2,1,1,0.24,0.56,0.4925,243
863,2/8/2011,1,0,2,9,0,2,1,1,0.24,0.52,0.4925,135
864,2/8/2011,1,0,2,10,0,2,1,1,0.22,0.47,0.5522,48
865,2/8/2011,1,0,2,11,0,2,1,1,0.22,0.47,0.4627,50
866,2/8/2011,1,0,2,12,0,2,1,1,0.24,0.38,0.4925,65
867,2/8/2011,1,0,2,13,0,2,1,2,0.24,0.32,0.4478,50
868,2/8/2011,1,0,2,14,0,2,1,1,0.22,0.37,0.4179,64
869,2/8/2011,1,0,2,15,0,2,1,1,0.22,0.35,0.3881,51
870,2/8/2011,1,0,2,16,0,2,1,1,0.22,0.35,0.5224,83
871,2/8/2011,1,0,2,17,0,2,1,1,0.22,0.32,0.5821,176
872,2/8/2011,1,0,2,18,0,2,1,1,0.2,0.32,0.3881,152
873,2/8/2011,1,0,2,19,0,2,1,1,0.16,0.4,0.4627,101
874,2/8/2011,1,0,2,20,0,2,1,1,0.16,0.4,0.3284,56
875,2/8/2011,1,0,2,21,0,2,1,1,0.14,0.33,0.4627,54
876,2/8/2011,1,0,2,22,0,2,1,1,0.12,0.33,0.3582,29
877,2/8/2011,1,0,2,23,0,2,1,1,0.12,0.33,0.3284,12
878,2/9/2011,1,0,2,0,0,3,1,1,0.1,0.36,0.3582,17
879,2/9/2011,1,0,2,1,0,3,1,1,0.1,0.36,0.2239,7
880,2/9/2011,1,0,2,2,0,3,1,1,0.08,0.38,0.2836,3
881,2/9/2011,1,0,2,3,0,3,1,1,0.06,0.45,0.1343,2
882,2/9/2011,1,0,2,5,0,3,1,1,0.06,0.45,0.1045,7
883,2/9/2011,1,0,2,6,0,3,1,1,0.06,0.45,0,43
884,2/9/2011,1,0,2,7,0,3,1,1,0.06,0.49,0.1045,99
885,2/9/2011,1,0,2,8,0,3,1,1,0.1,0.42,0,199
886,2/9/2011,1,0,2,9,0,3,1,1,0.12,0.39,0.1642,123
887,2/9/2011,1,0,2,10,0,3,1,1,0.14,0.36,0,59
888,2/9/2011,1,0,2,11,0,3,1,2,0.14,0.43,0.1642,41
889,2/9/2011,1,0,2,12,0,3,1,2,0.18,0.4,0.2239,61
890,2/9/2011,1,0,2,13,0,3,1,1,0.18,0.4,0.2537,69
891,2/9/2011,1,0,2,14,0,3,1,1,0.2,0.34,0.2985,58
892,2/9/2011,1,0,2,15,0,3,1,2,0.2,0.34,0.2836,64
893,2/9/2011,1,0,2,16,0,3,1,2,0.2,0.37,0.2537,79
894,2/9/2011,1,0,2,17,0,3,1,2,0.2,0.34,0.2537,166
895,2/9/2011,1,0,2,18,0,3,1,2,0.18,0.47,0.2985,170
896,2/9/2011,1,0,2,19,0,3,1,3,0.14,0.86,0.2537,88
897,2/9/2011,1,0,2,20,0,3,1,3,0.14,0.86,0.1642,84
898,2/9/2011,1,0,2,21,0,3,1,2,0.14,0.86,0.1642,83
899,2/9/2011,1,0,2,22,0,3,1,3,0.16,0.8,0.1642,46
900,2/9/2011,1,0,2,23,0,3,1,3,0.16,0.8,0.194,37
901,2/10/2011,1,0,2,0,0,4,1,3,0.14,0.86,0.194,16
902,2/10/2011,1,0,2,1,0,4,1,3,0.14,0.8,0.1343,7
903,2/10/2011,1,0,2,2,0,4,1,3,0.14,0.8,0.1343,3
904,2/10/2011,1,0,2,4,0,4,1,2,0.14,0.59,0.2239,1
905,2/10/2011,1,0,2,5,0,4,1,2,0.12,0.5,0.2239,6
906,2/10/2011,1,0,2,6,0,4,1,2,0.12,0.54,0.2836,26
907,2/10/2011,1,0,2,7,0,4,1,1,0.1,0.5,0.4179,99
908,2/10/2011,1,0,2,8,0,4,1,1,0.1,0.49,0.3284,178
909,2/10/2011,1,0,2,9,0,4,1,1,0.12,0.42,0.3582,122
910,2/10/2011,1,0,2,10,0,4,1,1,0.12,0.42,0.2985,35
911,2/10/2011,1,0,2,11,0,4,1,1,0.14,0.39,0.3582,45
912,2/10/2011,1,0,2,12,0,4,1,1,0.16,0.34,0.3881,69
913,2/10/2011,1,0,2,13,0,4,1,1,0.18,0.29,0.2985,62
914,2/10/2011,1,0,2,14,0,4,1,1,0.2,0.27,0.2836,48
915,2/10/2011,1,0,2,15,0,4,1,1,0.2,0.25,0.2537,50
916,2/10/2011,1,0,2,16,0,4,1,1,0.2,0.27,0.2985,80
917,2/10/2011,1,0,2,17,0,4,1,1,0.18,0.26,0.194,165
918,2/10/2011,1,0,2,18,0,4,1,1,0.16,0.28,0.1343,160
919,2/10/2011,1,0,2,19,0,4,1,1,0.14,0.28,0.1045,112
920,2/10/2011,1,0,2,20,0,4,1,1,0.14,0.31,0.0896,97
921,2/10/2011,1,0,2,21,0,4,1,1,0.14,0.39,0,72
922,2/10/2011,1,0,2,22,0,4,1,1,0.12,0.39,0,51
923,2/10/2011,1,0,2,23,0,4,1,1,0.12,0.42,0.1045,34
924,2/11/2011,1,0,2,0,0,5,1,1,0.1,0.49,0.1045,14
925,2/11/2011,1,0,2,1,0,5,1,1,0.1,0.54,0.0896,7
926,2/11/2011,1,0,2,2,0,5,1,1,0.1,0.54,0.0896,3
927,2/11/2011,1,0,2,5,0,5,1,1,0.08,0.63,0.0896,4
928,2/11/2011,1,0,2,6,0,5,1,1,0.1,0.68,0,24
929,2/11/2011,1,0,2,7,0,5,1,1,0.08,0.73,0,74
930,2/11/2011,1,0,2,8,0,5,1,1,0.1,0.74,0.1642,216
931,2/11/2011,1,0,2,9,0,5,1,1,0.12,0.74,0.2239,140
932,2/11/2011,1,0,2,10,0,5,1,1,0.14,0.69,0.194,44
933,2/11/2011,1,0,2,11,0,5,1,1,0.22,0.47,0.1343,64
934,2/11/2011,1,0,2,12,0,5,1,1,0.22,0.47,0.1343,71
935,2/11/2011,1,0,2,13,0,5,1,1,0.24,0.35,0.194,110
936,2/11/2011,1,0,2,14,0,5,1,1,0.3,0.26,0.2537,84
937,2/11/2011,1,0,2,15,0,5,1,1,0.32,0.21,0.1642,74
938,2/11/2011,1,0,2,16,0,5,1,1,0.3,0.28,0.194,125
939,2/11/2011,1,0,2,17,0,5,1,1,0.3,0.24,0,211
940,2/11/2011,1,0,2,18,0,5,1,1,0.28,0.28,0,174
941,2/11/2011,1,0,2,19,0,5,1,1,0.26,0.33,0,101
942,2/11/2011,1,0,2,20,0,5,1,1,0.22,0.55,0.1343,63
943,2/11/2011,1,0,2,21,0,5,1,1,0.2,0.59,0.1343,47
944,2/11/2011,1,0,2,22,0,5,1,1,0.2,0.64,0.0896,43
945,2/11/2011,1,0,2,23,0,5,1,1,0.18,0.69,0,53
946,2/12/2011,1,0,2,0,0,6,0,1,0.16,0.69,0.0896,30
947,2/12/2011,1,0,2,1,0,6,0,1,0.14,0.86,0,24
948,2/12/2011,1,0,2,2,0,6,0,1,0.14,0.8,0,15
949,2/12/2011,1,0,2,3,0,6,0,1,0.12,0.8,0,10
950,2/12/2011,1,0,2,4,0,6,0,1,0.12,0.74,0.0896,4
951,2/12/2011,1,0,2,5,0,6,0,1,0.12,0.74,0.0896,1
952,2/12/2011,1,0,2,6,0,6,0,1,0.12,0.93,0.194,2
953,2/12/2011,1,0,2,7,0,6,0,1,0.12,0.8,0.1045,11
954,2/12/2011,1,0,2,8,0,6,0,1,0.14,0.86,0.1343,30
955,2/12/2011,1,0,2,9,0,6,0,1,0.16,0.64,0.1343,43
956,2/12/2011,1,0,2,10,0,6,0,1,0.22,0.41,0.2537,84
957,2/12/2011,1,0,2,11,0,6,0,1,0.3,0.28,0.3284,114
958,2/12/2011,1,0,2,12,0,6,0,1,0.3,0.39,0.4627,120
959,2/12/2011,1,0,2,13,0,6,0,1,0.3,0.39,0.4179,135
960,2/12/2011,1,0,2,14,0,6,0,1,0.34,0.31,0.2836,120
961,2/12/2011,1,0,2,15,0,6,0,1,0.34,0.29,0.4179,174
962,2/12/2011,1,0,2,16,0,6,0,1,0.34,0.29,0.4179,145
